ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
26,Sum Game,48.2%,Medium,63.1,https://leetcode.com/problems/sum-game,"Math, String, Greedy, Game Theory"
27,Minimum Number of Pushes to Type Word II,80.3%,Medium,63.1,https://leetcode.com/problems/minimum-number-of-pushes-to-type-word-ii,"Hash Table, String, Greedy, Sorting, Counting"
28,Koko Eating Bananas,48.8%,Medium,63.1,https://leetcode.com/problems/koko-eating-bananas,"Array, Binary Search"
29,Majority Element,65.5%,Easy,63.1,https://leetcode.com/problems/majority-element,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
30,Peak Index in a Mountain Array,67.8%,Medium,63.1,https://leetcode.com/problems/peak-index-in-a-mountain-array,"Array, Binary Search"
31,Max Sum of Rectangle No Larger Than K,44.5%,Hard,63.1,https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k,"Array, Binary Search, Matrix, Prefix Sum, Ordered Set"
32,Trapping Rain Water,64.3%,Hard,63.1,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
33,Longest Consecutive Sequence,47.2%,Medium,63.1,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
34,Spiral Matrix,52.9%,Medium,63.1,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
35,Task Scheduler,61.0%,Medium,63.1,https://leetcode.com/problems/task-scheduler,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting"
36,Minimum Number of Taps to Open to Water a Garden,50.7%,Hard,63.1,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden,"Array, Dynamic Programming, Greedy"
37,Longest Increasing Path in a Matrix,54.9%,Hard,63.1,https://leetcode.com/problems/longest-increasing-path-in-a-matrix,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix"
38,Jump Game II,41.1%,Medium,63.1,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
39,Maximum Subarray,51.7%,Medium,63.1,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
40,Maximal Square,48.2%,Medium,63.1,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
41,Put Marbles in Bags,65.9%,Hard,52.4,https://leetcode.com/problems/put-marbles-in-bags,"Array, Greedy, Sorting, Heap (Priority Queue)"
42,Greatest Sum Divisible by Three,50.7%,Medium,52.4,https://leetcode.com/problems/greatest-sum-divisible-by-three,"Array, Dynamic Programming, Greedy, Sorting"
43,Maximum Points After Collecting Coins From All Nodes,36.2%,Hard,52.4,https://leetcode.com/problems/maximum-points-after-collecting-coins-from-all-nodes,"Array, Dynamic Programming, Bit Manipulation, Tree, Depth-First Search, Memoization"
44,Median of a Row Wise Sorted Matrix,68.9%,Medium,52.4,https://leetcode.com/problems/median-of-a-row-wise-sorted-matrix,"Array, Binary Search, Matrix"
45,Determine the Winner of a Bowling Game,35.5%,Easy,52.4,https://leetcode.com/problems/determine-the-winner-of-a-bowling-game,"Array, Simulation"
46,Maximum Deletions on a String,34.4%,Hard,52.4,https://leetcode.com/problems/maximum-deletions-on-a-string,"String, Dynamic Programming, Rolling Hash, String Matching, Hash Function"
47,Maximum Strength of K Disjoint Subarrays,27.2%,Hard,52.4,https://leetcode.com/problems/maximum-strength-of-k-disjoint-subarrays,"Array, Dynamic Programming, Prefix Sum"
48,Shortest String That Contains Three Strings,31.3%,Medium,52.4,https://leetcode.com/problems/shortest-string-that-contains-three-strings,"String, Greedy, Enumeration"
49,Number of Substrings Containing All Three Characters,68.8%,Medium,52.4,https://leetcode.com/problems/number-of-substrings-containing-all-three-characters,"Hash Table, String, Sliding Window"
50,Minimum Deletions to Make String K-Special,44.3%,Medium,52.4,https://leetcode.com/problems/minimum-deletions-to-make-string-k-special,"Hash Table, String, Greedy, Sorting, Counting"
51,Find the Sum of the Power of All Subsequences,36.9%,Hard,52.4,https://leetcode.com/problems/find-the-sum-of-the-power-of-all-subsequences,"Array, Dynamic Programming"
52,Open the Lock,60.6%,Medium,52.4,https://leetcode.com/problems/open-the-lock,"Array, Hash Table, String, Breadth-First Search"
53,Equal Row and Column Pairs,70.4%,Medium,52.4,https://leetcode.com/problems/equal-row-and-column-pairs,"Array, Hash Table, Matrix, Simulation"
54,Query Kth Smallest Trimmed Number,45.3%,Medium,52.4,https://leetcode.com/problems/query-kth-smallest-trimmed-number,"Array, String, Divide and Conquer, Sorting, Heap (Priority Queue), Radix Sort, Quickselect"
55,Rotate Image,77.2%,Medium,52.4,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
56,Max Number of K-Sum Pairs,55.9%,Medium,52.4,https://leetcode.com/problems/max-number-of-k-sum-pairs,"Array, Hash Table, Two Pointers, Sorting"
57,Insert Delete GetRandom O(1) - Duplicates allowed,35.8%,Hard,52.4,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed,"Array, Hash Table, Math, Design, Randomized"
58,Maximum Performance of a Team,47.6%,Hard,52.4,https://leetcode.com/problems/maximum-performance-of-a-team,"Array, Greedy, Sorting, Heap (Priority Queue)"
59,Implement Rand10() Using Rand7(),45.9%,Medium,52.4,https://leetcode.com/problems/implement-rand10-using-rand7,"Math, Rejection Sampling, Randomized, Probability and Statistics"
60,Valid Parentheses,41.8%,Easy,52.4,https://leetcode.com/problems/valid-parentheses,"String, Stack"
61,First Missing Positive,40.6%,Hard,52.4,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
62,Next Permutation,42.3%,Medium,52.4,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
63,Reverse Nodes in k-Group,62.0%,Hard,52.4,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
64,Find the Smallest Divisor Given a Threshold,62.6%,Medium,52.4,https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold,"Array, Binary Search"
65,Maximum OR,41.2%,Medium,52.4,https://leetcode.com/problems/maximum-or,"Array, Greedy, Bit Manipulation, Prefix Sum"
66,Number of Subarrays With AND Value of K,34.1%,Hard,52.4,https://leetcode.com/problems/number-of-subarrays-with-and-value-of-k,"Array, Binary Search, Bit Manipulation, Segment Tree"
67,Palindrome Pairs,36.0%,Hard,52.4,https://leetcode.com/problems/palindrome-pairs,"Array, Hash Table, String, Trie"
68,Find the Maximum Divisibility Score,50.2%,Easy,52.4,https://leetcode.com/problems/find-the-maximum-divisibility-score,Array
69,Min Stack,55.9%,Medium,52.4,https://leetcode.com/problems/min-stack,"Stack, Design"
70,Make Costs of Paths Equal in a Binary Tree,58.6%,Medium,52.4,https://leetcode.com/problems/make-costs-of-paths-equal-in-a-binary-tree,"Array, Dynamic Programming, Greedy, Tree, Binary Tree"
71,Smallest Range Covering Elements from K Lists,69.8%,Hard,52.4,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists,"Array, Hash Table, Greedy, Sliding Window, Sorting, Heap (Priority Queue)"
72,Contains Duplicate,62.8%,Easy,52.4,https://leetcode.com/problems/contains-duplicate,"Array, Hash Table, Sorting"
73,Basic Calculator,44.9%,Hard,52.4,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
74,Maximum Profit in Job Scheduling,54.3%,Hard,52.4,https://leetcode.com/problems/maximum-profit-in-job-scheduling,"Array, Binary Search, Dynamic Programming, Sorting"
75,Implement Stack using Queues,66.5%,Easy,52.4,https://leetcode.com/problems/implement-stack-using-queues,"Stack, Design, Queue"
76,Interleaving String,41.4%,Medium,52.4,https://leetcode.com/problems/interleaving-string,"String, Dynamic Programming"
77,Validate Binary Search Tree,34.0%,Medium,52.4,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
78,Maximum Product Subarray,34.5%,Medium,52.4,https://leetcode.com/problems/maximum-product-subarray,"Array, Dynamic Programming"
79,Largest 1-Bordered Square,50.7%,Medium,52.4,https://leetcode.com/problems/largest-1-bordered-square,"Array, Dynamic Programming, Matrix"
80,Furthest Building You Can Reach,50.1%,Medium,52.4,https://leetcode.com/problems/furthest-building-you-can-reach,"Array, Greedy, Heap (Priority Queue)"
81,3Sum,36.4%,Medium,52.4,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
82,Triangle,58.6%,Medium,52.4,https://leetcode.com/problems/triangle,"Array, Dynamic Programming"
83,Take Gifts From the Richest Pile,75.7%,Easy,52.4,https://leetcode.com/problems/take-gifts-from-the-richest-pile,"Array, Heap (Priority Queue), Simulation"
84,Edit Distance,58.2%,Medium,52.4,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
85,Basic Calculator II,45.3%,Medium,52.4,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
86,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,53.8%,Medium,52.4,https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,"Array, Binary Search, Matrix, Prefix Sum"
87,Combination Sum,73.9%,Medium,52.4,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
88,Sort Colors,66.4%,Medium,52.4,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
89,Split Array Largest Sum,57.4%,Hard,52.4,https://leetcode.com/problems/split-array-largest-sum,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum"
90,Swim in Rising Water,62.2%,Hard,52.4,https://leetcode.com/problems/swim-in-rising-water,"Array, Binary Search, Depth-First Search, Breadth-First Search, Union Find, Heap (Priority Queue), Matrix"
91,Cheapest Flights Within K Stops,40.1%,Medium,52.4,https://leetcode.com/problems/cheapest-flights-within-k-stops,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Heap (Priority Queue), Shortest Path"
92,Unique Paths,65.4%,Medium,52.4,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
93,Merge Intervals,48.8%,Medium,52.4,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
94,Rotting Oranges,56.0%,Medium,52.4,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
95,Count of Integers,35.2%,Hard,52.4,https://leetcode.com/problems/count-of-integers,"Math, String, Dynamic Programming"
96,Number of Ways to Reorder Array to Get Same BST,53.5%,Hard,52.4,https://leetcode.com/problems/number-of-ways-to-reorder-array-to-get-same-bst,"Array, Math, Divide and Conquer, Dynamic Programming, Tree, Union Find, Binary Search Tree, Memoization, Combinatorics, Binary Tree"
