ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
21,Design a Text Editor,47.4%,Hard,64.1,https://leetcode.com/problems/design-a-text-editor,"Linked List, String, Stack, Design, Simulation, Doubly-Linked List"
22,Amount of Time for Binary Tree to Be Infected,63.2%,Medium,64.1,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
23,Edit Distance,58.2%,Medium,57.2,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
24,Insert Delete GetRandom O(1),54.9%,Medium,57.2,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
25,Median of Two Sorted Arrays,42.9%,Hard,57.2,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
26,Accounts Merge,58.9%,Medium,57.2,https://leetcode.com/problems/accounts-merge,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Union Find, Sorting"
27,Word Break II,52.9%,Hard,57.2,https://leetcode.com/problems/word-break-ii,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization"
28,Alien Dictionary,36.4%,Hard,57.2,https://leetcode.com/problems/alien-dictionary,"Array, String, Depth-First Search, Breadth-First Search, Graph, Topological Sort"
29,Min Stack,55.9%,Medium,57.2,https://leetcode.com/problems/min-stack,"Stack, Design"
30,One Edit Distance,34.4%,Medium,57.2,https://leetcode.com/problems/one-edit-distance,"Two Pointers, String"
31,Valid Sudoku,61.7%,Medium,57.2,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
32,Score of Parentheses,63.8%,Medium,57.2,https://leetcode.com/problems/score-of-parentheses,"String, Stack"
33,Merge Two Sorted Lists,66.3%,Easy,57.2,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
34,Max Consecutive Ones III,65.2%,Medium,57.2,https://leetcode.com/problems/max-consecutive-ones-iii,"Array, Binary Search, Sliding Window, Prefix Sum"
35,Smallest Range Covering Elements from K Lists,69.8%,Hard,57.2,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists,"Array, Hash Table, Greedy, Sliding Window, Sorting, Heap (Priority Queue)"
36,Reconstruct Itinerary,43.4%,Hard,57.2,https://leetcode.com/problems/reconstruct-itinerary,"Depth-First Search, Graph, Eulerian Circuit"
37,Best Time to Buy and Sell Stock,54.8%,Easy,57.2,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Array, Dynamic Programming"
38,Evaluate Division,62.7%,Medium,57.2,https://leetcode.com/problems/evaluate-division,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path"
39,Merge Intervals,48.8%,Medium,57.2,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
40,Binary Tree Vertical Order Traversal,56.6%,Medium,47.7,https://leetcode.com/problems/binary-tree-vertical-order-traversal,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Sorting, Binary Tree"
41,Unique Binary Search Trees,62.1%,Medium,47.7,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
42,Largest Merge Of Two Strings,50.4%,Medium,47.7,https://leetcode.com/problems/largest-merge-of-two-strings,"Two Pointers, String, Greedy"
43,Reverse Linked List,78.7%,Easy,47.7,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
