ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
80,Binary Tree Inorder Traversal,78.0%,Easy,34.6,https://leetcode.com/problems/binary-tree-inorder-traversal,"Stack, Tree, Depth-First Search, Binary Tree"
81,Minimum Window Substring,44.7%,Hard,34.6,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
82,N-Queens,71.7%,Hard,34.6,https://leetcode.com/problems/n-queens,"Array, Backtracking"
83,Search in Rotated Sorted Array II,38.6%,Medium,34.6,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
84,Longest Valid Parentheses,35.7%,Hard,34.6,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
85,Maximal Rectangle,52.9%,Hard,32.0,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
86,Partition List,58.3%,Medium,32.0,https://leetcode.com/problems/partition-list,"Linked List, Two Pointers"
87,Minimum Path Sum,65.8%,Medium,32.0,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
88,Text Justification,47.1%,Hard,32.0,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
89,Unique Binary Search Trees,62.1%,Medium,32.0,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
90,Edit Distance,58.2%,Medium,32.0,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
91,Permutations II,61.0%,Medium,29.1,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting"
92,Decode Ways,36.1%,Medium,25.8,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
93,Combinations,72.3%,Medium,25.8,https://leetcode.com/problems/combinations,Backtracking
94,Count and Say,57.9%,Medium,25.8,https://leetcode.com/problems/count-and-say,String
95,Gray Code,61.2%,Medium,21.8,https://leetcode.com/problems/gray-code,"Math, Backtracking, Bit Manipulation"
96,Spiral Matrix II,72.9%,Medium,21.8,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
97,Substring with Concatenation of All Words,32.8%,Hard,16.9,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
98,Unique Binary Search Trees II,59.7%,Medium,16.9,https://leetcode.com/problems/unique-binary-search-trees-ii,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree"
99,Recover Binary Search Tree,55.5%,Medium,16.9,https://leetcode.com/problems/recover-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
100,N-Queens II,76.0%,Hard,16.9,https://leetcode.com/problems/n-queens-ii,Backtracking
