ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
24,Block Placement Queries,16.1%,Hard,54.1,https://leetcode.com/problems/block-placement-queries,"Array, Binary Search, Binary Indexed Tree, Segment Tree"
25,Longest Common Prefix,44.9%,Easy,48.3,https://leetcode.com/problems/longest-common-prefix,"String, Trie"
26,Subarrays with K Different Integers,65.1%,Hard,48.3,https://leetcode.com/problems/subarrays-with-k-different-integers,"Array, Hash Table, Sliding Window, Counting"
27,Minimum Falling Path Sum II,64.1%,Hard,48.3,https://leetcode.com/problems/minimum-falling-path-sum-ii,"Array, Dynamic Programming, Matrix"
28,Largest Rectangle in Histogram,46.6%,Hard,48.3,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
29,Find the Length of the Longest Common Prefix,56.3%,Medium,48.3,https://leetcode.com/problems/find-the-length-of-the-longest-common-prefix,"Array, Hash Table, String, Trie"
30,First Missing Positive,40.6%,Hard,48.3,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
31,Brightest Position on Street,61.0%,Medium,40.1,https://leetcode.com/problems/brightest-position-on-street,"Array, Sorting, Prefix Sum, Ordered Set"
32,Longest Substring Without Repeating Characters,36.3%,Medium,40.1,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
33,Image Smoother,68.1%,Easy,40.1,https://leetcode.com/problems/image-smoother,"Array, Matrix"
34,Longest Consecutive Sequence,47.2%,Medium,40.1,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
35,Jump Game II,41.1%,Medium,40.1,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
36,Diagonal Traverse,62.5%,Medium,40.1,https://leetcode.com/problems/diagonal-traverse,"Array, Matrix, Simulation"
37,Spiral Matrix II,72.9%,Medium,40.1,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
38,Minimum Absolute Difference Between Elements With Constraint,34.8%,Medium,40.1,https://leetcode.com/problems/minimum-absolute-difference-between-elements-with-constraint,"Array, Binary Search, Ordered Set"
39,Rotting Oranges,56.0%,Medium,40.1,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
40,Employee Free Time,72.5%,Hard,40.1,https://leetcode.com/problems/employee-free-time,"Array, Sorting, Heap (Priority Queue)"
41,Two Sum,55.1%,Easy,40.1,https://leetcode.com/problems/two-sum,"Array, Hash Table"
42,Best Time to Buy and Sell Stock,54.8%,Easy,40.1,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Array, Dynamic Programming"
43,Word Search II,37.0%,Hard,40.1,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix"
44,Accounts Merge,58.9%,Medium,40.1,https://leetcode.com/problems/accounts-merge,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Union Find, Sorting"
45,Remove Colored Pieces if Both Neighbors are the Same Color,62.9%,Medium,40.1,https://leetcode.com/problems/remove-colored-pieces-if-both-neighbors-are-the-same-color,"Math, String, Greedy, Game Theory"
46,Word Search,44.6%,Medium,40.1,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
47,Unique Paths,65.4%,Medium,40.1,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
48,Number of Adjacent Elements With the Same Color,54.2%,Medium,40.1,https://leetcode.com/problems/number-of-adjacent-elements-with-the-same-color,Array
