ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
22,Walls and Gates,62.6%,Medium,64.2,https://leetcode.com/problems/walls-and-gates,"Array, Breadth-First Search, Matrix"
23,Daily Temperatures,67.0%,Medium,64.2,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
24,Longest Palindromic Substring,35.3%,Medium,64.2,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
25,Median of Two Sorted Arrays,42.9%,Hard,64.2,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
26,Reverse Words in a String,50.1%,Medium,57.1,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
27,Maximum Subarray,51.7%,Medium,57.1,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
28,Block Placement Queries,16.1%,Hard,57.1,https://leetcode.com/problems/block-placement-queries,"Array, Binary Search, Binary Indexed Tree, Segment Tree"
29,Number of Islands,61.6%,Medium,57.1,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
30,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,56.7%,Medium,57.1,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,"Array, Queue, Sliding Window, Heap (Priority Queue), Ordered Set, Monotonic Queue"
31,Course Schedule,48.5%,Medium,57.1,https://leetcode.com/problems/course-schedule,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
32,Rotate String,63.5%,Easy,57.1,https://leetcode.com/problems/rotate-string,"String, String Matching"
33,Rotating the Box,79.1%,Medium,57.1,https://leetcode.com/problems/rotating-the-box,"Array, Two Pointers, Matrix"
34,Plus One,47.0%,Easy,57.1,https://leetcode.com/problems/plus-one,"Array, Math"
35,Word Search,44.6%,Medium,57.1,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
36,Search a 2D Matrix,51.8%,Medium,57.1,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
37,Find the Length of the Longest Common Prefix,56.3%,Medium,47.2,https://leetcode.com/problems/find-the-length-of-the-longest-common-prefix,"Array, Hash Table, String, Trie"
38,K Closest Points to Origin,67.6%,Medium,47.2,https://leetcode.com/problems/k-closest-points-to-origin,"Array, Math, Divide and Conquer, Geometry, Sorting, Heap (Priority Queue), Quickselect"
39,Container With Most Water,57.2%,Medium,47.2,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
40,Palindrome Number,58.7%,Easy,47.2,https://leetcode.com/problems/palindrome-number,Math
41,Second Highest Salary,43.0%,Medium,47.2,https://leetcode.com/problems/second-highest-salary,Database
42,Find Peak Element,46.3%,Medium,47.2,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
43,Reverse Vowels of a String,57.0%,Easy,47.2,https://leetcode.com/problems/reverse-vowels-of-a-string,"Two Pointers, String"
44,Valid Palindrome,50.2%,Easy,47.2,https://leetcode.com/problems/valid-palindrome,"Two Pointers, String"
45,Restore IP Addresses,52.4%,Medium,47.2,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
46,Happy Number,57.6%,Easy,47.2,https://leetcode.com/problems/happy-number,"Hash Table, Math, Two Pointers"
47,Rotate Array,42.5%,Medium,47.2,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
48,Top K Frequent Elements,64.1%,Medium,47.2,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
49,Minimum Time Difference,62.3%,Medium,47.2,https://leetcode.com/problems/minimum-time-difference,"Array, Math, String, Sorting"
50,Valid Anagram,66.2%,Easy,47.2,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting"
51,Best Time to Buy and Sell Stock III,50.3%,Hard,47.2,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii,"Array, Dynamic Programming"
52,Word Ladder,41.8%,Hard,47.2,https://leetcode.com/problems/word-ladder,"Hash Table, String, Breadth-First Search"
53,Spiral Matrix,52.9%,Medium,47.2,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
54,Image Smoother,68.1%,Easy,47.2,https://leetcode.com/problems/image-smoother,"Array, Matrix"
55,Add Two Numbers,45.4%,Medium,47.2,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
56,Number of Pairs of Strings With Concatenation Equal to Target,75.3%,Medium,47.2,https://leetcode.com/problems/number-of-pairs-of-strings-with-concatenation-equal-to-target,"Array, Hash Table, String, Counting"
57,Shortest Palindrome,40.3%,Hard,47.2,https://leetcode.com/problems/shortest-palindrome,"String, Rolling Hash, String Matching, Hash Function"
58,Minimum Time to Complete Trips,38.9%,Medium,47.2,https://leetcode.com/problems/minimum-time-to-complete-trips,"Array, Binary Search"
59,Best Time to Buy and Sell Stock with Cooldown,59.8%,Medium,47.2,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown,"Array, Dynamic Programming"
60,Generate Parentheses,76.5%,Medium,47.2,https://leetcode.com/problems/generate-parentheses,"String, Dynamic Programming, Backtracking"
61,Split Message Based on Limit,43.1%,Hard,47.2,https://leetcode.com/problems/split-message-based-on-limit,"String, Binary Search, Enumeration"
62,Subarray Sum Equals K,44.9%,Medium,47.2,https://leetcode.com/problems/subarray-sum-equals-k,"Array, Hash Table, Prefix Sum"
63,Find Servers That Handled Most Number of Requests,43.8%,Hard,47.2,https://leetcode.com/problems/find-servers-that-handled-most-number-of-requests,"Array, Greedy, Heap (Priority Queue), Ordered Set"
64,Consecutive Numbers Sum,42.0%,Hard,47.2,https://leetcode.com/problems/consecutive-numbers-sum,"Math, Enumeration"
65,Diameter of Binary Tree,62.8%,Easy,47.2,https://leetcode.com/problems/diameter-of-binary-tree,"Tree, Depth-First Search, Binary Tree"
66,Minimum Falling Path Sum,62.0%,Medium,47.2,https://leetcode.com/problems/minimum-falling-path-sum,"Array, Dynamic Programming, Matrix"
67,Product of Array Except Self,67.4%,Medium,47.2,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
68,Roman to Integer,64.2%,Easy,47.2,https://leetcode.com/problems/roman-to-integer,"Hash Table, Math, String"
69,Binary Tree Cameras,47.0%,Hard,47.2,https://leetcode.com/problems/binary-tree-cameras,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
70,Find Score of an Array After Marking All Elements,64.9%,Medium,47.2,https://leetcode.com/problems/find-score-of-an-array-after-marking-all-elements,"Array, Hash Table, Sorting, Heap (Priority Queue), Simulation"
71,Reverse Nodes in k-Group,62.0%,Hard,47.2,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
72,Check If Array Pairs Are Divisible by k,46.2%,Medium,47.2,https://leetcode.com/problems/check-if-array-pairs-are-divisible-by-k,"Array, Hash Table, Counting"
73,Largest Number,40.9%,Medium,47.2,https://leetcode.com/problems/largest-number,"Array, String, Greedy, Sorting"
74,Sliding Window Maximum,47.2%,Hard,47.2,https://leetcode.com/problems/sliding-window-maximum,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
