ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
1,3Sum,36.4%,Medium,100.0,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
2,4Sum,37.6%,Medium,100.0,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
3,Design Circular Queue,52.4%,Medium,94.4,https://leetcode.com/problems/design-circular-queue,"Array, Linked List, Design, Queue"
4,Design a Stack With Increment Operation,80.5%,Medium,75.3,https://leetcode.com/problems/design-a-stack-with-increment-operation,"Array, Stack, Design"
5,Game of Life,70.9%,Medium,75.3,https://leetcode.com/problems/game-of-life,"Array, Matrix, Simulation"
6,Design Hit Counter,69.0%,Medium,75.3,https://leetcode.com/problems/design-hit-counter,"Array, Binary Search, Design, Queue, Data Stream"
7,Fizz Buzz,73.9%,Easy,66.2,https://leetcode.com/problems/fizz-buzz,"Math, String, Simulation"
8,LRU Cache,44.4%,Medium,66.2,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
