ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
45,Reverse Linked List II,49.1%,Medium,50.6,https://leetcode.com/problems/reverse-linked-list-ii,Linked List
46,Unique Paths,65.4%,Medium,50.6,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
47,Swap Nodes in Pairs,66.5%,Medium,50.6,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
48,Find First and Last Position of Element in Sorted Array,46.1%,Medium,49.6,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search"
49,Simplify Path,46.6%,Medium,49.6,https://leetcode.com/problems/simplify-path,"String, Stack"
50,Sudoku Solver,63.7%,Hard,49.6,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
51,Subsets,80.3%,Medium,49.6,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
52,Divide Two Integers,18.1%,Medium,49.6,https://leetcode.com/problems/divide-two-integers,"Math, Bit Manipulation"
53,Find the Index of the First Occurrence in a String,44.5%,Easy,49.6,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
54,Edit Distance,58.2%,Medium,48.4,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
55,Search a 2D Matrix,51.8%,Medium,48.4,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
56,Maximal Rectangle,52.9%,Hard,48.4,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
57,4Sum,37.6%,Medium,48.4,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
58,Integer to Roman,67.9%,Medium,48.4,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
59,Construct Binary Tree from Preorder and Inorder Traversal,66.1%,Medium,47.2,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
60,Permutations,80.1%,Medium,47.2,https://leetcode.com/problems/permutations,"Array, Backtracking"
61,Zigzag Conversion,50.8%,Medium,45.9,https://leetcode.com/problems/zigzag-conversion,String
62,Decode Ways,36.1%,Medium,45.9,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
63,Longest Valid Parentheses,35.7%,Hard,45.9,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
64,Search Insert Position,48.3%,Easy,44.5,https://leetcode.com/problems/search-insert-position,"Array, Binary Search"
65,Sqrt(x),40.0%,Easy,44.5,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
66,"Pow(x, n)",36.5%,Medium,44.5,https://leetcode.com/problems/powx-n,"Math, Recursion"
67,Binary Tree Inorder Traversal,78.0%,Easy,44.5,https://leetcode.com/problems/binary-tree-inorder-traversal,"Stack, Tree, Depth-First Search, Binary Tree"
68,Search in Rotated Sorted Array II,38.6%,Medium,42.9,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
69,Restore IP Addresses,52.4%,Medium,42.9,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
70,Plus One,47.0%,Easy,41.3,https://leetcode.com/problems/plus-one,"Array, Math"
71,N-Queens,71.7%,Hard,41.3,https://leetcode.com/problems/n-queens,"Array, Backtracking"
72,Rotate List,39.4%,Medium,39.5,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
73,Multiply Strings,41.8%,Medium,39.5,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation"
74,Add Binary,55.2%,Easy,39.5,https://leetcode.com/problems/add-binary,"Math, String, Bit Manipulation, Simulation"
75,Remove Duplicates from Sorted Array II,62.2%,Medium,37.5,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,"Array, Two Pointers"
76,Wildcard Matching,29.4%,Hard,37.5,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
77,Text Justification,47.1%,Hard,37.5,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
78,Binary Tree Level Order Traversal,69.8%,Medium,37.5,https://leetcode.com/problems/binary-tree-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
79,Construct Binary Tree from Inorder and Postorder Traversal,65.7%,Medium,35.3,https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
80,Convert Sorted Array to Binary Search Tree,73.5%,Easy,35.3,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
81,Subsets II,58.9%,Medium,35.3,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation"
82,Insert Interval,42.9%,Medium,35.3,https://leetcode.com/problems/insert-interval,Array
83,Combinations,72.3%,Medium,35.3,https://leetcode.com/problems/combinations,Backtracking
84,Combination Sum II,57.2%,Medium,35.3,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
85,Length of Last Word,55.4%,Easy,35.3,https://leetcode.com/problems/length-of-last-word,String
86,Remove Duplicates from Sorted List,54.4%,Easy,35.3,https://leetcode.com/problems/remove-duplicates-from-sorted-list,Linked List
87,Symmetric Tree,58.6%,Easy,32.8,https://leetcode.com/problems/symmetric-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
88,Remove Duplicates from Sorted List II,49.3%,Medium,32.8,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,"Linked List, Two Pointers"
89,Count and Say,57.9%,Medium,32.8,https://leetcode.com/problems/count-and-say,String
90,Unique Paths II,42.8%,Medium,32.8,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
91,Permutations II,61.0%,Medium,32.8,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting"
92,Partition List,58.3%,Medium,30.0,https://leetcode.com/problems/partition-list,"Linked List, Two Pointers"
93,Same Tree,64.4%,Easy,30.0,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
94,Recover Binary Search Tree,55.5%,Medium,30.0,https://leetcode.com/problems/recover-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
95,Interleaving String,41.4%,Medium,30.0,https://leetcode.com/problems/interleaving-string,"String, Dynamic Programming"
96,Minimum Window Substring,44.7%,Hard,30.0,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
97,Convert Sorted List to Binary Search Tree,63.9%,Medium,30.0,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree,"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
98,Spiral Matrix II,72.9%,Medium,26.7,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
99,Maximum Depth of Binary Tree,76.8%,Easy,26.7,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
100,Substring with Concatenation of All Words,32.8%,Hard,26.7,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
