ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
47,Product of Array Except Self,67.4%,Medium,55.5,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
48,Combination Sum II,57.2%,Medium,55.5,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
49,Kth Largest Element in an Array,67.6%,Medium,55.5,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
50,Zigzag Conversion,50.8%,Medium,55.5,https://leetcode.com/problems/zigzag-conversion,String
51,Median of Two Sorted Arrays,42.9%,Hard,55.5,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
52,Rearrange Array Elements by Sign,84.2%,Medium,55.5,https://leetcode.com/problems/rearrange-array-elements-by-sign,"Array, Two Pointers, Simulation"
53,Sort an Array,57.1%,Medium,55.5,https://leetcode.com/problems/sort-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Merge Sort, Bucket Sort, Radix Sort, Counting Sort"
54,Maximum Segment Sum After Removals,48.1%,Hard,55.5,https://leetcode.com/problems/maximum-segment-sum-after-removals,"Array, Union Find, Prefix Sum, Ordered Set"
55,Maximum Score Words Formed by Letters,81.7%,Hard,55.5,https://leetcode.com/problems/maximum-score-words-formed-by-letters,"Array, String, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask"
56,Valid Palindrome,50.2%,Easy,55.5,https://leetcode.com/problems/valid-palindrome,"Two Pointers, String"
57,Sum of Total Strength of Wizards,28.2%,Hard,55.5,https://leetcode.com/problems/sum-of-total-strength-of-wizards,"Array, Stack, Monotonic Stack, Prefix Sum"
58,Container With Most Water,57.2%,Medium,55.5,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
59,Longest Common Prefix,44.9%,Easy,55.5,https://leetcode.com/problems/longest-common-prefix,"String, Trie"
60,Swap Nodes in Pairs,66.5%,Medium,55.5,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
61,Rotate List,39.4%,Medium,55.5,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
62,Find the Duplicate Number,62.3%,Medium,55.5,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
63,Convert Binary Number in a Linked List to Integer,81.2%,Easy,55.5,https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer,"Linked List, Math"
64,Employee Bonus,77.0%,Easy,55.5,https://leetcode.com/problems/employee-bonus,Database
65,Find Followers Count,69.5%,Easy,55.5,https://leetcode.com/problems/find-followers-count,Database
66,Koko Eating Bananas,48.8%,Medium,55.5,https://leetcode.com/problems/koko-eating-bananas,"Array, Binary Search"
67,Merge Two Sorted Lists,66.3%,Easy,55.5,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
68,Number of Islands,61.6%,Medium,55.5,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
69,Reverse Nodes in k-Group,62.0%,Hard,55.5,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
70,Sliding Window Maximum,47.2%,Hard,55.5,https://leetcode.com/problems/sliding-window-maximum,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
71,Sqrt(x),40.0%,Easy,55.5,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
72,Sort Colors,66.4%,Medium,55.5,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
73,Greatest Common Divisor of Strings,52.5%,Easy,55.5,https://leetcode.com/problems/greatest-common-divisor-of-strings,"Math, String"
74,Second Highest Salary,43.0%,Medium,55.5,https://leetcode.com/problems/second-highest-salary,Database
75,House Robber,52.0%,Medium,55.5,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
76,Average Time of Process per Machine,68.9%,Easy,55.5,https://leetcode.com/problems/average-time-of-process-per-machine,Database
77,Find the Index of the First Occurrence in a String,44.5%,Easy,55.5,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
78,Group Anagrams,70.3%,Medium,55.5,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
79,Car Fleet,52.9%,Medium,55.5,https://leetcode.com/problems/car-fleet,"Array, Stack, Sorting, Monotonic Stack"
80,Edit Distance,58.2%,Medium,55.5,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
81,Fibonacci Number,72.5%,Easy,55.5,https://leetcode.com/problems/fibonacci-number,"Math, Dynamic Programming, Recursion, Memoization"
82,"Pow(x, n)",36.5%,Medium,55.5,https://leetcode.com/problems/powx-n,"Math, Recursion"
83,Kids With the Greatest Number of Candies,88.0%,Easy,55.5,https://leetcode.com/problems/kids-with-the-greatest-number-of-candies,Array
84,Maximum Product of Three Numbers,45.2%,Easy,55.5,https://leetcode.com/problems/maximum-product-of-three-numbers,"Array, Math, Sorting"
85,Subsets,80.3%,Medium,55.5,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
