ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
1,Destination City,79.5%,Easy,100.0,https://leetcode.com/problems/destination-city,"Array, Hash Table, String"
2,Course Schedule,48.5%,Medium,100.0,https://leetcode.com/problems/course-schedule,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
3,Two Sum,55.1%,Easy,97.5,https://leetcode.com/problems/two-sum,"Array, Hash Table"
4,Longest Substring Without Repeating Characters,36.3%,Medium,97.5,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
5,Letter Case Permutation,74.8%,Medium,97.5,https://leetcode.com/problems/letter-case-permutation,"String, Backtracking, Bit Manipulation"
6,Top K Frequent Words,58.9%,Medium,97.5,https://leetcode.com/problems/top-k-frequent-words,"Array, Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
7,Minimum Index Sum of Two Lists,57.4%,Easy,97.5,https://leetcode.com/problems/minimum-index-sum-of-two-lists,"Array, Hash Table, String"
8,Find the Closest Palindrome,31.6%,Hard,97.5,https://leetcode.com/problems/find-the-closest-palindrome,"Math, String"
9,Check If a Word Occurs As a Prefix of Any Word in a Sentence,68.9%,Easy,97.5,https://leetcode.com/problems/check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence,"Two Pointers, String, String Matching"
10,String Compression,57.3%,Medium,97.5,https://leetcode.com/problems/string-compression,"Two Pointers, String"
11,"Filter Restaurants by Vegan-Friendly, Price and Distance",63.1%,Medium,97.5,https://leetcode.com/problems/filter-restaurants-by-vegan-friendly-price-and-distance,"Array, Sorting"
12,Decode String,60.7%,Medium,97.5,https://leetcode.com/problems/decode-string,"String, Stack, Recursion"
13,Insert Delete GetRandom O(1) - Duplicates allowed,35.8%,Hard,97.5,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed,"Array, Hash Table, Math, Design, Randomized"
14,Insert Delete GetRandom O(1),54.9%,Medium,97.5,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
15,Top K Frequent Elements,64.1%,Medium,97.5,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
16,Valid Anagram,66.2%,Easy,97.5,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting"
17,The Skyline Problem,43.6%,Hard,97.5,https://leetcode.com/problems/the-skyline-problem,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
18,Reverse Linked List,78.7%,Easy,97.5,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
19,Active Businesses,65.9%,Medium,97.5,https://leetcode.com/problems/active-businesses,Database
20,Reverse Words in a String,50.1%,Medium,97.5,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
21,Word Ladder,41.8%,Hard,97.5,https://leetcode.com/problems/word-ladder,"Hash Table, String, Breadth-First Search"
22,Word Ladder II,27.1%,Hard,97.5,https://leetcode.com/problems/word-ladder-ii,"Hash Table, String, Backtracking, Breadth-First Search"
23,Merge Intervals,48.8%,Medium,97.5,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
24,Group Anagrams,70.3%,Medium,97.5,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
25,Longest Common Prefix,44.9%,Easy,97.5,https://leetcode.com/problems/longest-common-prefix,"String, Trie"
26,Random Pick with Weight,48.2%,Medium,79.6,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized"
27,Minimum String Length After Removing Substrings,77.5%,Easy,56.0,https://leetcode.com/problems/minimum-string-length-after-removing-substrings,"String, Stack, Simulation"
28,Shortest and Lexicographically Smallest Beautiful String,39.7%,Medium,56.0,https://leetcode.com/problems/shortest-and-lexicographically-smallest-beautiful-string,"String, Sliding Window"
