ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
1,The Number of the Smallest Unoccupied Chair,60.7%,Medium,100.0,https://leetcode.com/problems/the-number-of-the-smallest-unoccupied-chair,"Array, Hash Table, Heap (Priority Queue)"
2,Trapping Rain Water II,58.7%,Hard,100.0,https://leetcode.com/problems/trapping-rain-water-ii,"Array, Breadth-First Search, Heap (Priority Queue), Matrix"
