ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
69,Search a 2D Matrix,51.8%,Medium,29.4,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
70,Binary Tree Zigzag Level Order Traversal,61.0%,Medium,29.4,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
71,3Sum,36.4%,Medium,29.4,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
72,First Unique Character in a String,63.2%,Easy,29.4,https://leetcode.com/problems/first-unique-character-in-a-string,"Hash Table, String, Queue, Counting"
73,Maximum Depth of Binary Tree,76.8%,Easy,29.4,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
74,Remove Invalid Parentheses,48.9%,Hard,29.4,https://leetcode.com/problems/remove-invalid-parentheses,"String, Backtracking, Breadth-First Search"
75,Longest Consecutive Sequence,47.2%,Medium,29.4,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
76,Linked List Cycle,52.0%,Easy,29.4,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers"
77,Minimum Size Subarray Sum,48.7%,Medium,29.4,https://leetcode.com/problems/minimum-size-subarray-sum,"Array, Binary Search, Sliding Window, Prefix Sum"
78,Find Minimum in Rotated Sorted Array,52.2%,Medium,29.4,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,"Array, Binary Search"
79,Sort the Matrix Diagonally,82.9%,Medium,29.4,https://leetcode.com/problems/sort-the-matrix-diagonally,"Array, Sorting, Matrix"
80,Kth Largest Element in an Array,67.6%,Medium,29.4,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
81,Contains Duplicate,62.8%,Easy,29.4,https://leetcode.com/problems/contains-duplicate,"Array, Hash Table, Sorting"
82,H-Index,39.9%,Medium,22.3,https://leetcode.com/problems/h-index,"Array, Sorting, Counting Sort"
83,Climbing Stairs,53.3%,Easy,22.3,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
84,Find the Index of the First Occurrence in a String,44.5%,Easy,22.3,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
85,Valid Sudoku,61.7%,Medium,22.3,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
86,Non-overlapping Intervals,54.9%,Medium,22.3,https://leetcode.com/problems/non-overlapping-intervals,"Array, Dynamic Programming, Greedy, Sorting"
87,Sum of Left Leaves,61.4%,Easy,22.3,https://leetcode.com/problems/sum-of-left-leaves,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
88,Rotate Image,77.2%,Medium,22.3,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
89,Insert Interval,42.9%,Medium,22.3,https://leetcode.com/problems/insert-interval,Array
90,Contains Duplicate II,48.1%,Easy,22.3,https://leetcode.com/problems/contains-duplicate-ii,"Array, Hash Table, Sliding Window"
91,Edit Distance,58.2%,Medium,22.3,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
92,Missing Number,69.3%,Easy,22.3,https://leetcode.com/problems/missing-number,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting"
93,Contains Duplicate III,23.4%,Hard,22.3,https://leetcode.com/problems/contains-duplicate-iii,"Array, Sliding Window, Sorting, Bucket Sort, Ordered Set"
94,Reverse String,79.5%,Easy,22.3,https://leetcode.com/problems/reverse-string,"Two Pointers, String"
95,Reverse Words in a String,50.1%,Medium,22.3,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
