ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
47,Majority Element,65.5%,Easy,48.5,https://leetcode.com/problems/majority-element,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
48,All Possible Full Binary Trees,82.7%,Medium,48.5,https://leetcode.com/problems/all-possible-full-binary-trees,"Dynamic Programming, Tree, Recursion, Memoization, Binary Tree"
49,Design HashMap,65.7%,Easy,48.5,https://leetcode.com/problems/design-hashmap,"Array, Hash Table, Linked List, Design, Hash Function"
50,Sliding Puzzle,73.0%,Hard,48.5,https://leetcode.com/problems/sliding-puzzle,"Array, Dynamic Programming, Backtracking, Breadth-First Search, Memoization, Matrix"
51,Implement Trie (Prefix Tree),67.4%,Medium,48.5,https://leetcode.com/problems/implement-trie-prefix-tree,"Hash Table, String, Design, Trie"
52,Find Pivot Index,59.9%,Easy,48.5,https://leetcode.com/problems/find-pivot-index,"Array, Prefix Sum"
53,Set Matrix Zeroes,58.9%,Medium,48.5,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix"
54,Convert Binary Search Tree to Sorted Doubly Linked List,65.4%,Medium,48.5,https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list,"Linked List, Stack, Tree, Depth-First Search, Binary Search Tree, Binary Tree, Doubly-Linked List"
55,Reverse Linked List,78.7%,Easy,48.5,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
56,Serialize and Deserialize Binary Tree,58.4%,Hard,48.5,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
57,Find The Original Array of Prefix Xor,88.1%,Medium,48.5,https://leetcode.com/problems/find-the-original-array-of-prefix-xor,"Array, Bit Manipulation"
58,Spiral Matrix,52.9%,Medium,48.5,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
59,Maximum Sum of Distinct Subarrays With Length K,42.6%,Medium,48.5,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k,"Array, Hash Table, Sliding Window"
60,Linked List Random Node,63.8%,Medium,48.5,https://leetcode.com/problems/linked-list-random-node,"Linked List, Math, Reservoir Sampling, Randomized"
61,Course Schedule II,52.6%,Medium,48.5,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
62,Intersection of Two Arrays,76.0%,Easy,48.5,https://leetcode.com/problems/intersection-of-two-arrays,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
