ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
35,Palindromic Substrings,71.3%,Medium,45.2,https://leetcode.com/problems/palindromic-substrings,"Two Pointers, String, Dynamic Programming"
36,Longest Palindromic Subsequence,63.7%,Medium,45.2,https://leetcode.com/problems/longest-palindromic-subsequence,"String, Dynamic Programming"
37,Linked List Cycle,52.0%,Easy,45.2,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers"
38,Number of Islands,61.6%,Medium,45.2,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
39,Move Zeroes,62.5%,Easy,45.2,https://leetcode.com/problems/move-zeroes,"Array, Two Pointers"
40,Search a 2D Matrix,51.8%,Medium,45.2,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
41,Word Search,44.6%,Medium,45.2,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
42,Merge Sorted Array,52.3%,Easy,45.2,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
43,Single Number,75.3%,Easy,39.7,https://leetcode.com/problems/single-number,"Array, Bit Manipulation"
44,Gas Station,46.0%,Medium,39.7,https://leetcode.com/problems/gas-station,"Array, Greedy"
45,3Sum,36.4%,Medium,39.7,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
46,Group Anagrams,70.3%,Medium,39.7,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
47,Longest Consecutive Sequence,47.2%,Medium,39.7,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
48,Letter Combinations of a Phone Number,63.1%,Medium,39.7,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
49,Add Two Numbers,45.4%,Medium,39.7,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
50,Valid Palindrome,50.2%,Easy,39.7,https://leetcode.com/problems/valid-palindrome,"Two Pointers, String"
51,Min Stack,55.9%,Medium,32.0,https://leetcode.com/problems/min-stack,"Stack, Design"
52,Find Servers That Handled Most Number of Requests,43.8%,Hard,32.0,https://leetcode.com/problems/find-servers-that-handled-most-number-of-requests,"Array, Greedy, Heap (Priority Queue), Ordered Set"
53,Reverse Words in a String,50.1%,Medium,32.0,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
54,Count of Integers,35.2%,Hard,32.0,https://leetcode.com/problems/count-of-integers,"Math, String, Dynamic Programming"
55,Climbing Stairs,53.3%,Easy,32.0,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
56,Restore IP Addresses,52.4%,Medium,32.0,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
57,Edit Distance,58.2%,Medium,32.0,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
58,Remove Duplicates from Sorted Array,59.5%,Easy,32.0,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers"
59,Pascal's Triangle,76.4%,Easy,32.0,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
