ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
45,Search in Rotated Sorted Array,42.3%,Medium,48.0,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
46,Find All Possible Recipes from Given Supplies,50.7%,Medium,48.0,https://leetcode.com/problems/find-all-possible-recipes-from-given-supplies,"Array, Hash Table, String, Graph, Topological Sort"
47,Sum of Distances in Tree,65.3%,Hard,48.0,https://leetcode.com/problems/sum-of-distances-in-tree,"Dynamic Programming, Tree, Depth-First Search, Graph"
48,Alien Dictionary,36.4%,Hard,48.0,https://leetcode.com/problems/alien-dictionary,"Array, String, Depth-First Search, Breadth-First Search, Graph, Topological Sort"
49,LRU Cache,44.4%,Medium,48.0,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
50,Find the Duplicate Number,62.3%,Medium,48.0,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
51,Longest Repeating Character Replacement,56.4%,Medium,48.0,https://leetcode.com/problems/longest-repeating-character-replacement,"Hash Table, String, Sliding Window"
52,Find Minimum Time to Finish All Jobs,43.0%,Hard,48.0,https://leetcode.com/problems/find-minimum-time-to-finish-all-jobs,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask"
53,Magnetic Force Between Two Balls,71.1%,Medium,48.0,https://leetcode.com/problems/magnetic-force-between-two-balls,"Array, Binary Search, Sorting"
54,Find the Celebrity,48.2%,Medium,48.0,https://leetcode.com/problems/find-the-celebrity,"Two Pointers, Graph, Interactive"
55,Minimum Height Trees,41.9%,Medium,48.0,https://leetcode.com/problems/minimum-height-trees,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
56,Queue Reconstruction by Height,74.0%,Medium,48.0,https://leetcode.com/problems/queue-reconstruction-by-height,"Array, Binary Indexed Tree, Segment Tree, Sorting"
57,Complete Binary Tree Inserter,66.2%,Medium,48.0,https://leetcode.com/problems/complete-binary-tree-inserter,"Tree, Breadth-First Search, Design, Binary Tree"
58,Copy List with Random Pointer,59.5%,Medium,48.0,https://leetcode.com/problems/copy-list-with-random-pointer,"Hash Table, Linked List"
59,Best Time to Buy and Sell Stock II,68.9%,Medium,48.0,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
60,Largest Rectangle in Histogram,46.6%,Hard,48.0,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
61,Walking Robot Simulation,58.1%,Medium,48.0,https://leetcode.com/problems/walking-robot-simulation,"Array, Hash Table, Simulation"
