ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
34,Maximum Sum of Distinct Subarrays With Length K,42.6%,Medium,48.0,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k,"Array, Hash Table, Sliding Window"
35,Longest Consecutive Sequence,47.2%,Medium,48.0,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
36,Divide Players Into Teams of Equal Skill,69.0%,Medium,48.0,https://leetcode.com/problems/divide-players-into-teams-of-equal-skill,"Array, Hash Table, Two Pointers, Sorting"
37,Longest Increasing Subsequence,57.2%,Medium,48.0,https://leetcode.com/problems/longest-increasing-subsequence,"Array, Binary Search, Dynamic Programming"
38,Merge k Sorted Lists,55.8%,Hard,48.0,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
39,Find The Original Array of Prefix Xor,88.1%,Medium,48.0,https://leetcode.com/problems/find-the-original-array-of-prefix-xor,"Array, Bit Manipulation"
40,Rotate Image,77.2%,Medium,48.0,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
41,Trapping Rain Water,64.3%,Hard,48.0,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
42,Least Number of Unique Integers after K Removals,63.3%,Medium,39.4,https://leetcode.com/problems/least-number-of-unique-integers-after-k-removals,"Array, Hash Table, Greedy, Sorting, Counting"
43,Minimum Length of String After Operations,75.2%,Medium,39.4,https://leetcode.com/problems/minimum-length-of-string-after-operations,"Hash Table, String, Counting"
44,Find Occurrences of an Element in an Array,72.9%,Medium,39.4,https://leetcode.com/problems/find-occurrences-of-an-element-in-an-array,"Array, Hash Table"
45,Taking Maximum Energy From the Mystic Dungeon,41.1%,Medium,39.4,https://leetcode.com/problems/taking-maximum-energy-from-the-mystic-dungeon,"Array, Prefix Sum"
46,Type of Triangle,38.4%,Easy,39.4,https://leetcode.com/problems/type-of-triangle,"Array, Math, Sorting"
47,Happy Number,57.6%,Easy,39.4,https://leetcode.com/problems/happy-number,"Hash Table, Math, Two Pointers"
48,Find The First Player to win K Games in a Row,39.4%,Medium,39.4,https://leetcode.com/problems/find-the-first-player-to-win-k-games-in-a-row,"Array, Simulation"
49,Group Anagrams,70.3%,Medium,39.4,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
50,Find Products of Elements of Big Array,23.0%,Hard,39.4,https://leetcode.com/problems/find-products-of-elements-of-big-array,"Array, Binary Search, Bit Manipulation"
51,Next Permutation,42.3%,Medium,39.4,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
52,Subarray Sum Equals K,44.9%,Medium,39.4,https://leetcode.com/problems/subarray-sum-equals-k,"Array, Hash Table, Prefix Sum"
53,Validate Binary Search Tree,34.0%,Medium,39.4,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
54,Average Value of Even Numbers That Are Divisible by Three,61.3%,Easy,39.4,https://leetcode.com/problems/average-value-of-even-numbers-that-are-divisible-by-three,"Array, Math"
