ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
52,Decode String,60.7%,Medium,54.1,https://leetcode.com/problems/decode-string,"String, Stack, Recursion"
53,Keys and Rooms,74.2%,Medium,54.1,https://leetcode.com/problems/keys-and-rooms,"Depth-First Search, Breadth-First Search, Graph"
54,Binary Tree Right Side View,65.6%,Medium,54.1,https://leetcode.com/problems/binary-tree-right-side-view,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
55,Reverse Nodes in k-Group,62.0%,Hard,54.1,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
56,Course Schedule II,52.6%,Medium,54.1,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
57,Maximum Profit From Trading Stocks,46.3%,Medium,47.3,https://leetcode.com/problems/maximum-profit-from-trading-stocks,"Array, Dynamic Programming"
58,Koko Eating Bananas,48.8%,Medium,47.3,https://leetcode.com/problems/koko-eating-bananas,"Array, Binary Search"
59,First Unique Character in a String,63.2%,Easy,47.3,https://leetcode.com/problems/first-unique-character-in-a-string,"Hash Table, String, Queue, Counting"
60,Partition Equal Subset Sum,47.2%,Medium,47.3,https://leetcode.com/problems/partition-equal-subset-sum,"Array, Dynamic Programming"
61,Boundary of Binary Tree,46.8%,Medium,47.3,https://leetcode.com/problems/boundary-of-binary-tree,"Tree, Depth-First Search, Binary Tree"
62,Container With Most Water,57.2%,Medium,47.3,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
63,Flatten Deeply Nested Array,63.9%,Medium,47.3,https://leetcode.com/problems/flatten-deeply-nested-array,
64,Minimum Add to Make Parentheses Valid,74.7%,Medium,47.3,https://leetcode.com/problems/minimum-add-to-make-parentheses-valid,"String, Stack, Greedy"
65,Coin Change,45.8%,Medium,47.3,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
66,Course Schedule,48.5%,Medium,47.3,https://leetcode.com/problems/course-schedule,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
67,Max Consecutive Ones III,65.2%,Medium,47.3,https://leetcode.com/problems/max-consecutive-ones-iii,"Array, Binary Search, Sliding Window, Prefix Sum"
68,Jump Game II,41.1%,Medium,47.3,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
69,Minimum Window Substring,44.7%,Hard,47.3,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
70,Merge Two Sorted Lists,66.3%,Easy,47.3,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
71,Wildcard Matching,29.4%,Hard,47.3,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
72,Longest Consecutive Sequence,47.2%,Medium,47.3,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
73,Best Time to Buy and Sell Stock II,68.9%,Medium,47.3,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
74,Min Stack,55.9%,Medium,47.3,https://leetcode.com/problems/min-stack,"Stack, Design"
75,Decode Ways,36.1%,Medium,47.3,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
76,Interleaving String,41.4%,Medium,47.3,https://leetcode.com/problems/interleaving-string,"String, Dynamic Programming"
77,Path Sum II,60.0%,Medium,37.8,https://leetcode.com/problems/path-sum-ii,"Backtracking, Tree, Depth-First Search, Binary Tree"
78,Palindrome Number,58.7%,Easy,37.8,https://leetcode.com/problems/palindrome-number,Math
79,Populating Next Right Pointers in Each Node,64.8%,Medium,37.8,https://leetcode.com/problems/populating-next-right-pointers-in-each-node,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
80,Merge Sorted Array,52.3%,Easy,37.8,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
81,Reorganize String,55.8%,Medium,37.8,https://leetcode.com/problems/reorganize-string,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting"
82,Largest Rectangle in Histogram,46.6%,Hard,37.8,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
83,Boats to Save People,59.9%,Medium,37.8,https://leetcode.com/problems/boats-to-save-people,"Array, Two Pointers, Greedy, Sorting"
84,Fruit Into Baskets,45.6%,Medium,37.8,https://leetcode.com/problems/fruit-into-baskets,"Array, Hash Table, Sliding Window"
85,Populating Next Right Pointers in Each Node II,54.9%,Medium,37.8,https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
86,Perfect Squares,55.4%,Medium,37.8,https://leetcode.com/problems/perfect-squares,"Math, Dynamic Programming, Breadth-First Search"
87,Valid Palindrome II,42.5%,Easy,37.8,https://leetcode.com/problems/valid-palindrome-ii,"Two Pointers, String, Greedy"
88,Binary Tree Longest Consecutive Sequence,54.0%,Medium,37.8,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence,"Tree, Depth-First Search, Binary Tree"
89,Reverse Words in a String III,83.5%,Easy,37.8,https://leetcode.com/problems/reverse-words-in-a-string-iii,"Two Pointers, String"
90,Palindrome Partitioning,71.4%,Medium,37.8,https://leetcode.com/problems/palindrome-partitioning,"String, Dynamic Programming, Backtracking"
91,Maximum Number of Non-overlapping Palindrome Substrings,41.2%,Hard,37.8,https://leetcode.com/problems/maximum-number-of-non-overlapping-palindrome-substrings,"Two Pointers, String, Dynamic Programming, Greedy"
92,Linked List Cycle,52.0%,Easy,37.8,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers"
93,Reverse Words in a String,50.1%,Medium,37.8,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
94,Add Two Numbers,45.4%,Medium,37.8,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
95,Longest Palindrome,55.5%,Easy,37.8,https://leetcode.com/problems/longest-palindrome,"Hash Table, String, Greedy"
96,Second Highest Salary,43.0%,Medium,37.8,https://leetcode.com/problems/second-highest-salary,Database
97,Count Primes,34.4%,Medium,37.8,https://leetcode.com/problems/count-primes,"Array, Math, Enumeration, Number Theory"
98,Product of Array Except Self,67.4%,Medium,37.8,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
99,Valid Anagram,66.2%,Easy,37.8,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting"
100,Binary Tree Maximum Path Sum,40.9%,Hard,37.8,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
