ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
30,Merge Intervals,48.8%,Medium,56.6,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
31,Regular Expression Matching,29.0%,Hard,56.6,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
32,Subsets,80.3%,Medium,55.0,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
33,Longest Substring Without Repeating Characters,36.3%,Medium,55.0,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
34,Jump Game II,41.1%,Medium,55.0,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
35,Maximum Subarray,51.7%,Medium,55.0,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
36,Largest Rectangle in Histogram,46.6%,Hard,55.0,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
37,Merge k Sorted Lists,55.8%,Hard,55.0,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
38,Remove Duplicates from Sorted Array,59.5%,Easy,55.0,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers"
39,Find First and Last Position of Element in Sorted Array,46.1%,Medium,53.3,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search"
40,Climbing Stairs,53.3%,Easy,53.3,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
41,String to Integer (atoi),18.7%,Medium,53.3,https://leetcode.com/problems/string-to-integer-atoi,String
42,Find the Index of the First Occurrence in a String,44.5%,Easy,53.3,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
43,Swap Nodes in Pairs,66.5%,Medium,53.3,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
44,Container With Most Water,57.2%,Medium,53.3,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
45,Palindrome Number,58.7%,Easy,53.3,https://leetcode.com/problems/palindrome-number,Math
46,Combination Sum,73.9%,Medium,51.5,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
47,Sudoku Solver,63.7%,Hard,51.5,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
48,Longest Valid Parentheses,35.7%,Hard,51.5,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
49,Binary Tree Level Order Traversal,69.8%,Medium,49.5,https://leetcode.com/problems/binary-tree-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
50,Plus One,47.0%,Easy,49.5,https://leetcode.com/problems/plus-one,"Array, Math"
51,Word Ladder,41.8%,Hard,49.5,https://leetcode.com/problems/word-ladder,"Hash Table, String, Breadth-First Search"
52,Search Insert Position,48.3%,Easy,49.5,https://leetcode.com/problems/search-insert-position,"Array, Binary Search"
53,Jump Game,39.1%,Medium,47.3,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
54,Pascal's Triangle,76.4%,Easy,47.3,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
55,Set Matrix Zeroes,58.9%,Medium,47.3,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix"
56,Length of Last Word,55.4%,Easy,44.8,https://leetcode.com/problems/length-of-last-word,String
57,Zigzag Conversion,50.8%,Medium,44.8,https://leetcode.com/problems/zigzag-conversion,String
