ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
71,Search a 2D Matrix,51.8%,Medium,36.9,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
72,Longest Valid Parentheses,35.7%,Hard,36.9,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
73,Simplify Path,46.6%,Medium,36.9,https://leetcode.com/problems/simplify-path,"String, Stack"
74,Rotate List,39.4%,Medium,36.9,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
75,Partition List,58.3%,Medium,34.0,https://leetcode.com/problems/partition-list,"Linked List, Two Pointers"
76,Multiply Strings,41.8%,Medium,34.0,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation"
77,Remove Duplicates from Sorted Array II,62.2%,Medium,34.0,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,"Array, Two Pointers"
78,Search in Rotated Sorted Array II,38.6%,Medium,34.0,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
79,Combinations,72.3%,Medium,34.0,https://leetcode.com/problems/combinations,Backtracking
80,3Sum Closest,46.6%,Medium,30.7,https://leetcode.com/problems/3sum-closest,"Array, Two Pointers, Sorting"
81,Unique Paths,65.4%,Medium,30.7,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
82,Unique Binary Search Trees II,59.7%,Medium,30.7,https://leetcode.com/problems/unique-binary-search-trees-ii,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree"
83,Minimum Window Substring,44.7%,Hard,30.7,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
84,Length of Last Word,55.4%,Easy,30.7,https://leetcode.com/problems/length-of-last-word,String
85,Edit Distance,58.2%,Medium,30.7,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
86,Convert Sorted Array to Binary Search Tree,73.5%,Easy,30.7,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
87,Text Justification,47.1%,Hard,26.6,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
88,Maximal Rectangle,52.9%,Hard,26.6,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
89,Remove Duplicates from Sorted List II,49.3%,Medium,26.6,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,"Linked List, Two Pointers"
90,Restore IP Addresses,52.4%,Medium,21.5,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
91,Unique Binary Search Trees,62.1%,Medium,21.5,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
92,Recover Binary Search Tree,55.5%,Medium,21.5,https://leetcode.com/problems/recover-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
93,Same Tree,64.4%,Easy,21.5,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
94,Valid Number,21.1%,Hard,21.5,https://leetcode.com/problems/valid-number,String
95,Substring with Concatenation of All Words,32.8%,Hard,21.5,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
96,Construct Binary Tree from Preorder and Inorder Traversal,66.1%,Medium,21.5,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
