ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
66,Same Tree,64.4%,Easy,44.4,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
67,Insert Interval,42.9%,Medium,44.4,https://leetcode.com/problems/insert-interval,Array
68,Length of Last Word,55.4%,Easy,43.8,https://leetcode.com/problems/length-of-last-word,String
69,Wildcard Matching,29.4%,Hard,43.1,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
70,Decode Ways,36.1%,Medium,43.1,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
71,Binary Tree Inorder Traversal,78.0%,Easy,41.7,https://leetcode.com/problems/binary-tree-inorder-traversal,"Stack, Tree, Depth-First Search, Binary Tree"
72,Rotate List,39.4%,Medium,41.7,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
73,Remove Duplicates from Sorted List,54.4%,Easy,41.7,https://leetcode.com/problems/remove-duplicates-from-sorted-list,Linked List
74,Minimum Path Sum,65.8%,Medium,40.9,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
75,Multiply Strings,41.8%,Medium,40.1,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation"
76,Sudoku Solver,63.7%,Hard,40.1,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
77,Simplify Path,46.6%,Medium,40.1,https://leetcode.com/problems/simplify-path,"String, Stack"
78,Remove Duplicates from Sorted Array II,62.2%,Medium,39.3,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,"Array, Two Pointers"
79,Search in Rotated Sorted Array II,38.6%,Medium,39.3,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
80,Count and Say,57.9%,Medium,38.4,https://leetcode.com/problems/count-and-say,String
81,Unique Binary Search Trees II,59.7%,Medium,36.5,https://leetcode.com/problems/unique-binary-search-trees-ii,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree"
82,Text Justification,47.1%,Hard,36.5,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
83,Edit Distance,58.2%,Medium,36.5,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
84,Combinations,72.3%,Medium,33.2,https://leetcode.com/problems/combinations,Backtracking
85,Maximal Rectangle,52.9%,Hard,32.0,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
86,Permutation Sequence,49.2%,Hard,32.0,https://leetcode.com/problems/permutation-sequence,"Math, Recursion"
87,Unique Paths II,42.8%,Medium,30.6,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
88,Partition List,58.3%,Medium,30.6,https://leetcode.com/problems/partition-list,"Linked List, Two Pointers"
89,Spiral Matrix II,72.9%,Medium,27.6,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
90,Permutations II,61.0%,Medium,25.9,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting"
91,Substring with Concatenation of All Words,32.8%,Hard,25.9,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
92,Restore IP Addresses,52.4%,Medium,25.9,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
93,Unique Binary Search Trees,62.1%,Medium,23.9,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
94,Recover Binary Search Tree,55.5%,Medium,23.9,https://leetcode.com/problems/recover-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
95,Remove Duplicates from Sorted List II,49.3%,Medium,23.9,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,"Linked List, Two Pointers"
96,Scramble String,41.7%,Hard,16.6,https://leetcode.com/problems/scramble-string,"String, Dynamic Programming"
97,Interleaving String,41.4%,Medium,16.6,https://leetcode.com/problems/interleaving-string,"String, Dynamic Programming"
98,Gray Code,61.2%,Medium,13.5,https://leetcode.com/problems/gray-code,"Math, Backtracking, Bit Manipulation"
99,Valid Number,21.1%,Hard,9.8,https://leetcode.com/problems/valid-number,String
100,N-Queens II,76.0%,Hard,5.7,https://leetcode.com/problems/n-queens-ii,Backtracking
