ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
43,Maximum Number of Integers to Choose From a Range I,68.1%,Medium,43.5,https://leetcode.com/problems/maximum-number-of-integers-to-choose-from-a-range-i,"Array, Hash Table, Binary Search, Greedy, Sorting"
44,Invalid Transactions,31.2%,Medium,43.5,https://leetcode.com/problems/invalid-transactions,"Array, Hash Table, String, Sorting"
45,Smallest Greater Multiple Made of Two Digits,48.2%,Medium,43.5,https://leetcode.com/problems/smallest-greater-multiple-made-of-two-digits,"Math, Enumeration"
46,Maximum Sum Obtained of Any Permutation,38.9%,Medium,43.5,https://leetcode.com/problems/maximum-sum-obtained-of-any-permutation,"Array, Greedy, Sorting, Prefix Sum"
47,Intersection of Two Arrays,76.0%,Easy,43.5,https://leetcode.com/problems/intersection-of-two-arrays,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
48,Squares of a Sorted Array,73.1%,Easy,43.5,https://leetcode.com/problems/squares-of-a-sorted-array,"Array, Two Pointers, Sorting"
49,Design Twitter,41.6%,Medium,43.5,https://leetcode.com/problems/design-twitter,"Hash Table, Linked List, Design, Heap (Priority Queue)"
50,Text Justification,47.1%,Hard,43.5,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
51,3Sum,36.4%,Medium,43.5,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
52,Maximum Value at a Given Index in a Bounded Array,38.9%,Medium,43.5,https://leetcode.com/problems/maximum-value-at-a-given-index-in-a-bounded-array,"Binary Search, Greedy"
53,Word Search II,37.0%,Hard,43.5,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix"
54,Remove Nth Node From End of List,48.1%,Medium,43.5,https://leetcode.com/problems/remove-nth-node-from-end-of-list,"Linked List, Two Pointers"
55,Median of Two Sorted Arrays,42.9%,Hard,43.5,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
56,Container With Most Water,57.2%,Medium,43.5,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
57,Search in Rotated Sorted Array,42.3%,Medium,43.5,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
58,Count and Say,57.9%,Medium,43.5,https://leetcode.com/problems/count-and-say,String
59,Combination Sum,73.9%,Medium,43.5,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
60,Minimum Window Substring,44.7%,Hard,43.5,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
61,Largest Rectangle in Histogram,46.6%,Hard,43.5,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
62,Find Minimum in Rotated Sorted Array,52.2%,Medium,43.5,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,"Array, Binary Search"
63,Break a Palindrome,51.5%,Medium,43.5,https://leetcode.com/problems/break-a-palindrome,"String, Greedy"
64,Lowest Common Ancestor of a Binary Tree,65.7%,Medium,43.5,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Tree, Depth-First Search, Binary Tree"
65,Product of Array Except Self,67.4%,Medium,43.5,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
66,Valid Anagram,66.2%,Easy,43.5,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting"
67,Reverse String,79.5%,Easy,43.5,https://leetcode.com/problems/reverse-string,"Two Pointers, String"
68,First Unique Character in a String,63.2%,Easy,43.5,https://leetcode.com/problems/first-unique-character-in-a-string,"Hash Table, String, Queue, Counting"
69,Amount of Time for Binary Tree to Be Infected,63.2%,Medium,43.5,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
70,Find K Closest Elements,48.3%,Medium,43.5,https://leetcode.com/problems/find-k-closest-elements,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
71,Subarray Product Less Than K,52.4%,Medium,43.5,https://leetcode.com/problems/subarray-product-less-than-k,"Array, Binary Search, Sliding Window, Prefix Sum"
72,Process Tasks Using Servers,40.8%,Medium,43.5,https://leetcode.com/problems/process-tasks-using-servers,"Array, Heap (Priority Queue)"
73,Delete Node in a Linked List,81.7%,Medium,43.5,https://leetcode.com/problems/delete-node-in-a-linked-list,Linked List
74,Loud and Rich,61.0%,Medium,43.5,https://leetcode.com/problems/loud-and-rich,"Array, Depth-First Search, Graph, Topological Sort"
75,Subarray Sums Divisible by K,55.5%,Medium,43.5,https://leetcode.com/problems/subarray-sums-divisible-by-k,"Array, Hash Table, Prefix Sum"
76,Rotate Image,77.2%,Medium,43.5,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
