ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
1,3Sum,36.4%,Medium,100.0,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
2,Reaching Points,33.6%,Hard,100.0,https://leetcode.com/problems/reaching-points,Math
3,Serialize and Deserialize Binary Tree,58.4%,Hard,100.0,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
4,Merge Intervals,48.8%,Medium,100.0,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
5,Convert Binary Number in a Linked List to Integer,81.2%,Easy,100.0,https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer,"Linked List, Math"
6,LRU Cache,44.4%,Medium,100.0,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
7,Course Schedule II,52.6%,Medium,100.0,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
