ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
54,Create Binary Tree From Descriptions,81.7%,Medium,54.4,https://leetcode.com/problems/create-binary-tree-from-descriptions,"Array, Hash Table, Tree, Binary Tree"
55,Sum of Square Numbers,36.4%,Medium,54.4,https://leetcode.com/problems/sum-of-square-numbers,"Math, Two Pointers, Binary Search"
56,Time to Cross a Bridge,43.5%,Hard,54.4,https://leetcode.com/problems/time-to-cross-a-bridge,"Array, Heap (Priority Queue), Simulation"
57,Minimum Deletions to Make Array Divisible,57.0%,Hard,54.4,https://leetcode.com/problems/minimum-deletions-to-make-array-divisible,"Array, Math, Sorting, Heap (Priority Queue), Number Theory"
58,Insert Interval,42.9%,Medium,54.4,https://leetcode.com/problems/insert-interval,Array
59,Maximize Total Tastiness of Purchased Fruits,64.4%,Medium,54.4,https://leetcode.com/problems/maximize-total-tastiness-of-purchased-fruits,"Array, Dynamic Programming"
60,Text Justification,47.1%,Hard,54.4,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
61,Find Largest Value in Each Tree Row,66.4%,Medium,54.4,https://leetcode.com/problems/find-largest-value-in-each-tree-row,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
62,Maximum Number of Non-overlapping Palindrome Substrings,41.2%,Hard,54.4,https://leetcode.com/problems/maximum-number-of-non-overlapping-palindrome-substrings,"Two Pointers, String, Dynamic Programming, Greedy"
63,Insert Delete GetRandom O(1) - Duplicates allowed,35.8%,Hard,54.4,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed,"Array, Hash Table, Math, Design, Randomized"
64,Binary Search Tree Iterator,74.2%,Medium,54.4,https://leetcode.com/problems/binary-search-tree-iterator,"Stack, Tree, Design, Binary Search Tree, Binary Tree, Iterator"
65,Two Sum III - Data structure design,38.6%,Easy,54.4,https://leetcode.com/problems/two-sum-iii-data-structure-design,"Array, Hash Table, Two Pointers, Design, Data Stream"
66,Product of Array Except Self,67.4%,Medium,54.4,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
67,Longest Palindromic Subsequence,63.7%,Medium,52.3,https://leetcode.com/problems/longest-palindromic-subsequence,"String, Dynamic Programming"
68,Max Area of Island,72.9%,Medium,52.3,https://leetcode.com/problems/max-area-of-island,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
69,Flatten Nested List Iterator,65.2%,Medium,50.0,https://leetcode.com/problems/flatten-nested-list-iterator,"Stack, Tree, Depth-First Search, Design, Queue, Iterator"
70,Valid Triangle Number,52.0%,Medium,47.4,https://leetcode.com/problems/valid-triangle-number,"Array, Two Pointers, Binary Search, Greedy, Sorting"
71,Find K Pairs with Smallest Sums,40.4%,Medium,47.4,https://leetcode.com/problems/find-k-pairs-with-smallest-sums,"Array, Heap (Priority Queue)"
72,Rotate List,39.4%,Medium,47.4,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
73,Find K Closest Elements,48.3%,Medium,47.4,https://leetcode.com/problems/find-k-closest-elements,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
74,Merge Sorted Array,52.3%,Easy,44.4,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
75,Number of Connected Components in an Undirected Graph,63.8%,Medium,44.4,https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph,"Depth-First Search, Breadth-First Search, Union Find, Graph"
76,Graph Valid Tree,49.1%,Medium,44.4,https://leetcode.com/problems/graph-valid-tree,"Depth-First Search, Breadth-First Search, Union Find, Graph"
77,Sort Transformed Array,56.7%,Medium,44.4,https://leetcode.com/problems/sort-transformed-array,"Array, Math, Two Pointers, Sorting"
78,Shuffle an Array,58.8%,Medium,40.9,https://leetcode.com/problems/shuffle-an-array,"Array, Math, Design, Randomized"
79,Min Stack,55.9%,Medium,40.9,https://leetcode.com/problems/min-stack,"Stack, Design"
80,Longest Palindromic Substring,35.3%,Medium,40.9,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
81,Edit Distance,58.2%,Medium,40.9,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
82,Intersection of Two Arrays,76.0%,Easy,36.5,https://leetcode.com/problems/intersection-of-two-arrays,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
83,Integer to Roman,67.9%,Medium,36.5,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
84,Fizz Buzz,73.9%,Easy,36.5,https://leetcode.com/problems/fizz-buzz,"Math, String, Simulation"
85,Longest Substring Without Repeating Characters,36.3%,Medium,36.5,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
