ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
1,Largest 3-Same-Digit Number in String,69.1%,Easy,100.0,https://leetcode.com/problems/largest-3-same-digit-number-in-string,String
2,Longest Substring Without Repeating Characters,36.3%,Medium,73.9,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
3,Two Sum,55.1%,Easy,65.2,https://leetcode.com/problems/two-sum,"Array, Hash Table"
4,Best Time to Buy and Sell Stock,54.8%,Easy,65.2,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Array, Dynamic Programming"
5,Valid Parentheses,41.8%,Easy,65.2,https://leetcode.com/problems/valid-parentheses,"String, Stack"
