ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
40,Symmetric Tree,58.6%,Easy,48.6,https://leetcode.com/problems/symmetric-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
41,Product of Array Except Self,67.4%,Medium,48.6,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
42,Remove Element,59.4%,Easy,48.6,https://leetcode.com/problems/remove-element,"Array, Two Pointers"
43,Max Consecutive Ones III,65.2%,Medium,48.6,https://leetcode.com/problems/max-consecutive-ones-iii,"Array, Binary Search, Sliding Window, Prefix Sum"
44,Is Subsequence,48.2%,Easy,48.6,https://leetcode.com/problems/is-subsequence,"Two Pointers, String, Dynamic Programming"
45,Single Number,75.3%,Easy,48.6,https://leetcode.com/problems/single-number,"Array, Bit Manipulation"
46,Binary Tree Maximum Path Sum,40.9%,Hard,48.6,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
47,Merge k Sorted Lists,55.8%,Hard,48.6,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
48,Perfect Squares,55.4%,Medium,45.6,https://leetcode.com/problems/perfect-squares,"Math, Dynamic Programming, Breadth-First Search"
49,Max Consecutive Ones II,51.3%,Medium,45.6,https://leetcode.com/problems/max-consecutive-ones-ii,"Array, Dynamic Programming, Sliding Window"
