ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
77,Jump Game II,41.1%,Medium,32.7,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
78,Rotate List,39.4%,Medium,30.9,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
79,Sudoku Solver,63.7%,Hard,30.9,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
80,Subsets II,58.9%,Medium,30.9,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation"
81,Combination Sum II,57.2%,Medium,30.9,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
82,Reverse Nodes in k-Group,62.0%,Hard,30.9,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
83,Swap Nodes in Pairs,66.5%,Medium,28.8,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
84,Restore IP Addresses,52.4%,Medium,26.4,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
85,Maximal Rectangle,52.9%,Hard,26.4,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
86,Symmetric Tree,58.6%,Easy,26.4,https://leetcode.com/problems/symmetric-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
87,Permutations II,61.0%,Medium,26.4,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting"
88,Path Sum,52.4%,Easy,26.4,https://leetcode.com/problems/path-sum,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
89,Balanced Binary Tree,54.6%,Easy,23.8,https://leetcode.com/problems/balanced-binary-tree,"Tree, Depth-First Search, Binary Tree"
90,Search Insert Position,48.3%,Easy,23.8,https://leetcode.com/problems/search-insert-position,"Array, Binary Search"
91,Same Tree,64.4%,Easy,23.8,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
92,Longest Valid Parentheses,35.7%,Hard,20.7,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
93,Decode Ways,36.1%,Medium,20.7,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
94,Integer to Roman,67.9%,Medium,20.7,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
95,Combinations,72.3%,Medium,20.7,https://leetcode.com/problems/combinations,Backtracking
96,Convert Sorted Array to Binary Search Tree,73.5%,Easy,17.1,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
97,Pascal's Triangle II,65.5%,Easy,17.1,https://leetcode.com/problems/pascals-triangle-ii,"Array, Dynamic Programming"
98,Search in Rotated Sorted Array II,38.6%,Medium,12.9,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
99,Substring with Concatenation of All Words,32.8%,Hard,7.9,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
100,Unique Binary Search Trees II,59.7%,Medium,7.9,https://leetcode.com/problems/unique-binary-search-trees-ii,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree"
